date,state_name,vegetable_name,wholesale_price,retail_price,shoping_mall_price,unit,image
2024-06-05,TamilNadu,Coconut,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-06-05,TamilNadu,Colocasia Leaves,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-06-05,TamilNadu,Colocasia,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-06-05,TamilNadu,Coriander Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-06-05,TamilNadu,Corn,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-06-05,TamilNadu,Cucumber,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-06-05,TamilNadu,Curry Leaves,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-06-05,TamilNadu,Dill Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-06-05,TamilNadu,Drumsticks,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-06-05,TamilNadu,Brinjal,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-06-05,TamilNadu,Brinjal,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-06-05,TamilNadu,Elephant Yam,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-06-05,TamilNadu,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-06-05,TamilNadu,French Beans,176,202 - 224,211 - 290,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-06-05,TamilNadu,Garlic,268,308 - 340,322 - 442,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-06-05,TamilNadu,Ginger,129,148 - 164,155 - 213,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-06-05,TamilNadu,Onion Green,42,48 - 53,50 - 69,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-06-05,TamilNadu,Green Peas,48,55 - 61,58 - 79,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-06-05,TamilNadu,Ivy Gourd,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-06-05,TamilNadu,Lemon,92,106 - 117,110 - 152,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-06-05,TamilNadu,Mango Raw,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-06-05,TamilNadu,Mint Leaves,5,6 - 6,6 - 8,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-06-05,TamilNadu,Mushroom,86,99 - 109,103 - 142,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-06-05,TamilNadu,Mustard Leaves,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-06-05,TamilNadu,Ladies Finger,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-06-05,TamilNadu,Pumpkin,20,23 - 25,24 - 33,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-06-05,TamilNadu,Radish,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-06-05,TamilNadu,Ridge Gourd,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-06-05,TamilNadu,Shallot,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-06-05,TamilNadu,Snake Gourd,35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-06-05,TamilNadu,Sorrel Leaves,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-06-05,TamilNadu,Spinach,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-06-05,TamilNadu,Sweet Potato,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-06-06,TamilNadu,Onion Big,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-06-06,TamilNadu,Onion Small,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-06-06,TamilNadu,Tomato,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-06-06,TamilNadu,Green Chilli,88,101 - 112,106 - 145,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-06-06,TamilNadu,Beetroot,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-06-06,TamilNadu,Potato,35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-06-06,TamilNadu,Raw Banana,8,9 - 10,10 - 13,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-06-06,TamilNadu,Amaranth Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-06-06,TamilNadu,Amla,75,86 - 95,90 - 124,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-06-06,TamilNadu,Ash gourd,22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-06-06,TamilNadu,Baby Corn,61,70 - 77,73 - 101,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-06-06,TamilNadu,Banana Flower,18,21 - 23,22 - 30,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-06-06,TamilNadu,Capsicum,43,49 - 55,52 - 71,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-06-06,TamilNadu,Bitter Gourd,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-06-06,TamilNadu,Bottle Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-06-06,TamilNadu,Butter Beans,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-06-06,TamilNadu,Broad Beans,73,84 - 93,88 - 120,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-06-06,TamilNadu,Cabbage,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-06-06,TamilNadu,Carrot,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-06-06,TamilNadu,Cauliflower,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-06-06,TamilNadu,Cluster beans,41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-06-06,TamilNadu,Coconut,35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-06-06,TamilNadu,Colocasia Leaves,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-06-06,TamilNadu,Colocasia,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-06-06,TamilNadu,Coriander Leaves,9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-06-06,TamilNadu,Corn,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-06-06,TamilNadu,Cucumber,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-06-06,TamilNadu,Curry Leaves,25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-06-06,TamilNadu,Dill Leaves,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-06-06,TamilNadu,Drumsticks,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-06-06,TamilNadu,Brinjal,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-06-06,TamilNadu,Brinjal,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-06-06,TamilNadu,Elephant Yam,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-06-06,TamilNadu,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-06-06,TamilNadu,French Beans,93,107 - 118,112 - 153,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-06-06,TamilNadu,Garlic,193,222 - 245,232 - 318,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-06-06,TamilNadu,Ginger,132,152 - 168,158 - 218,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-06-06,TamilNadu,Onion Green,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-06-06,TamilNadu,Green Peas,49,56 - 62,59 - 81,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-06-06,TamilNadu,Ivy Gourd,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-06-06,TamilNadu,Lemon,86,99 - 109,103 - 142,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-06-06,TamilNadu,Mango Raw,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-06-06,TamilNadu,Mint Leaves,4,5 - 5,5 - 7,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-06-06,TamilNadu,Mushroom,95,109 - 121,114 - 157,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-06-06,TamilNadu,Mustard Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-06-06,TamilNadu,Ladies Finger,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-06-06,TamilNadu,Pumpkin,18,21 - 23,22 - 30,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-06-06,TamilNadu,Radish,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-06-06,TamilNadu,Ridge Gourd,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-06-06,TamilNadu,Shallot,35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-06-06,TamilNadu,Snake Gourd,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-06-06,TamilNadu,Sorrel Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-06-06,TamilNadu,Spinach,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-06-06,TamilNadu,Sweet Potato,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-06-07,TamilNadu,Onion Big,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-06-07,TamilNadu,Onion Small,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-06-07,TamilNadu,Tomato,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-06-07,TamilNadu,Green Chilli,88,101 - 112,106 - 145,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-06-07,TamilNadu,Beetroot,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-06-07,TamilNadu,Potato,35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-06-07,TamilNadu,Raw Banana,8,9 - 10,10 - 13,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-06-07,TamilNadu,Amaranth Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-06-07,TamilNadu,Amla,75,86 - 95,90 - 124,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-06-07,TamilNadu,Ash gourd,22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-06-07,TamilNadu,Baby Corn,61,70 - 77,73 - 101,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-06-07,TamilNadu,Banana Flower,18,21 - 23,22 - 30,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-06-07,TamilNadu,Capsicum,43,49 - 55,52 - 71,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-06-07,TamilNadu,Bitter Gourd,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-06-07,TamilNadu,Bottle Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-06-07,TamilNadu,Butter Beans,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-06-07,TamilNadu,Broad Beans,73,84 - 93,88 - 120,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-06-07,TamilNadu,Cabbage,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-06-07,TamilNadu,Carrot,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-06-07,TamilNadu,Cauliflower,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-06-07,TamilNadu,Cluster beans,41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-06-07,TamilNadu,Coconut,35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-06-07,TamilNadu,Colocasia Leaves,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-06-07,TamilNadu,Colocasia,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-06-07,TamilNadu,Coriander Leaves,9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-06-07,TamilNadu,Corn,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-06-07,TamilNadu,Cucumber,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-06-07,TamilNadu,Curry Leaves,25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-06-07,TamilNadu,Dill Leaves,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-06-07,TamilNadu,Drumsticks,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-06-07,TamilNadu,Brinjal,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-06-07,TamilNadu,Brinjal,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-06-07,TamilNadu,Elephant Yam,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-06-07,TamilNadu,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-06-07,TamilNadu,French Beans,93,107 - 118,112 - 153,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-06-07,TamilNadu,Garlic,193,222 - 245,232 - 318,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-06-07,TamilNadu,Ginger,132,152 - 168,158 - 218,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-06-07,TamilNadu,Onion Green,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-06-07,TamilNadu,Green Peas,49,56 - 62,59 - 81,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-06-07,TamilNadu,Ivy Gourd,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-06-07,TamilNadu,Lemon,86,99 - 109,103 - 142,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-06-07,TamilNadu,Mango Raw,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-06-07,TamilNadu,Mint Leaves,4,5 - 5,5 - 7,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-06-07,TamilNadu,Mushroom,95,109 - 121,114 - 157,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-06-07,TamilNadu,Mustard Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-06-07,TamilNadu,Ladies Finger,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-06-07,TamilNadu,Pumpkin,18,21 - 23,22 - 30,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-06-07,TamilNadu,Radish,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-06-07,TamilNadu,Ridge Gourd,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-06-07,TamilNadu,Shallot,35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-06-07,TamilNadu,Snake Gourd,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-06-07,TamilNadu,Sorrel Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-06-07,TamilNadu,Spinach,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-06-07,TamilNadu,Sweet Potato,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-06-08,TamilNadu,Onion Big,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-06-08,TamilNadu,Onion Small,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-06-08,TamilNadu,Tomato,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-06-08,TamilNadu,Green Chilli,82,94 - 104,98 - 135,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-06-08,TamilNadu,Beetroot,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-06-08,TamilNadu,Potato,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-06-08,TamilNadu,Raw Banana,8,9 - 10,10 - 13,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-06-08,TamilNadu,Amaranth Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-06-08,TamilNadu,Amla,75,86 - 95,90 - 124,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-06-08,TamilNadu,Ash gourd,20,23 - 25,24 - 33,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-06-08,TamilNadu,Baby Corn,55,63 - 70,66 - 91,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-06-08,TamilNadu,Banana Flower,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-06-08,TamilNadu,Capsicum,42,48 - 53,50 - 69,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-06-08,TamilNadu,Bitter Gourd,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-06-08,TamilNadu,Bottle Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-06-08,TamilNadu,Butter Beans,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-06-08,TamilNadu,Broad Beans,68,78 - 86,82 - 112,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-06-08,TamilNadu,Cabbage,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-06-08,TamilNadu,Carrot,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-06-08,TamilNadu,Cauliflower,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-06-08,TamilNadu,Cluster beans,41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-06-08,TamilNadu,Coconut,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-06-08,TamilNadu,Colocasia Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-06-08,TamilNadu,Colocasia,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-06-08,TamilNadu,Coriander Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-06-08,TamilNadu,Corn,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-06-08,TamilNadu,Cucumber,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-06-08,TamilNadu,Curry Leaves,25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-06-08,TamilNadu,Dill Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-06-08,TamilNadu,Drumsticks,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-06-08,TamilNadu,Brinjal,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-06-08,TamilNadu,Brinjal,35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-06-08,TamilNadu,Elephant Yam,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-06-08,TamilNadu,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-06-08,TamilNadu,French Beans,98,113 - 124,118 - 162,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-06-08,TamilNadu,Garlic,195,224 - 248,234 - 322,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-06-08,TamilNadu,Ginger,138,159 - 175,166 - 228,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-06-08,TamilNadu,Onion Green,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-06-08,TamilNadu,Green Peas,44,51 - 56,53 - 73,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-06-08,TamilNadu,Ivy Gourd,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-06-08,TamilNadu,Lemon,87,100 - 110,104 - 144,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-06-08,TamilNadu,Mango Raw,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-06-08,TamilNadu,Mint Leaves,5,6 - 6,6 - 8,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-06-08,TamilNadu,Mushroom,88,101 - 112,106 - 145,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-06-08,TamilNadu,Mustard Leaves,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-06-08,TamilNadu,Ladies Finger,47,54 - 60,56 - 78,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-06-08,TamilNadu,Pumpkin,23,26 - 29,28 - 38,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-06-08,TamilNadu,Radish,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-06-08,TamilNadu,Ridge Gourd,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-06-08,TamilNadu,Shallot,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-06-08,TamilNadu,Snake Gourd,35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
